enunciado,disciplina,id_disciplina
"Durante o desenvolvimento embrionário humano ocorre uma comunicação entre os átrios direito e esquerdo através do forame oval (ou forame de Botal). Essa comunicação não causa prejuízos à circulação do bebê em formação, exceto se ela perdurar após o nascimento. Os prejuízos no período embrionário são evitados porque a circulação fetal se assemelha à dos(as) Alternativas A aves, porque a pequena circulação e a grande circulação estão presentes. B répteis, porque a mistura de sangue é minimizada por um metabolismo lento. C crocodilianos, porque a separação dos ventrículos impede a mistura sanguínea. D peixes, porque a circulação é simples, ocorrendo uma passagem única pelo coração. E anfíbios, porque pressões diferenciais isolam temporalmente o sangue venoso do arterial.  ",BIOLOGIA,3
"     Os búfalos são animais considerados rústicos pelos criadores e, por isso, são deixados no campo sem controle reprodutivo. Por causa desse tipo de criação, a consanguinidade é favorecida, proporcionando o aparecimento de enfermidades, como o albinismo, defeitos cardíacos, entre outros. Separar os animais de forma adequada minimizaria a ocorrência desses problemas.  DAMÉ, M. C. F.; RIET-CORREA, F.; SCHILD, A. L. Pesq. Vet. Bras., n. 7, 2013 (adaptado).  Qual procedimento biotecnológico prévio é recomendado nessa situação? Alternativas A Transgenia. B Terapia gênica. C Vacina de DNA. D Clonagem terapêutica. E Mapeamento genético.",BIOLOGIA,3
"     O rompimento da barragem de rejeitos de mineração no município mineiro de Mariana e o derramamento de produtos tóxicos nas águas do Rio Doce, ocorridos em C 2015, ainda têm consequências para os organismos que habitam o Parque Nacional Marinho de Abrolhos, localizado a mais de 1 000 quilômetros de distância. Esse desastre ambiental afetou o fitoplâncton, as esponjas, as algas macroscópicas, os peixes herbívoros e os golfinhos.  FRAINER, G.; SICILIANO, S.; TAVARES, D. C. Franciscana calls for help: [...]. D International Whaling Commission, Conference Paper, jun. 2016 (adaptado).  Concentrações mais elevadas dos compostos citados são encontradas em Alternativas A esponjas. B golfinhos. C fitoplâncton. D peixes herbívoros. E algas macroscópicas.",BIOLOGIA,3
 Qual espécie corresponde ao objetivo proposto? Alternativas A 1 B 2 C 3 D 4 E 5,BIOLOGIA,3
"  Em uma palestra, o apresentador falou sobre uma importante doença negligenciada no Brasil, citando algumas medidas ou ações que podem ser adotadas para o seu controle, tais como: a eutanásia de cães soropositivos, a borrifação com inseticida, a remoção de matéria orgânica e a poda de árvores no quintal das residências.   No texto, a qual doença o apresentador se referia? Alternativas A Raiva. B Malária. C Dengue. D Toxoplasmose. E Leishmaniose visceral.",BIOLOGIA,3
"  Probióticos são microrganismos vivos utilizados na promoção da saúde, uma vez que ajudam na reposição da microbiota intestinal. No entanto, recomendações médicas indicam que probióticos de origem bacteriana não devem ser consumidos ao mesmo tempo que antibióticos, sendo necessário um intervalo entre a ingestão de um e outro.   O consumo concomitante desses promotores da saúde poderá causar a Alternativas A obstrução do fluxo intestinal.  B anulação do efeito dos antibióticos. C intoxicação pelo excesso dos fármacos.  D desorganização do sistema imunológico. E redução da densidade de bactérias simbióticas.",BIOLOGIA,3
"  O crescimento vegetal pode ser influenciado tanto pela disponibilidade de nutrientes como por substâncias reguladoras. Na hidroponia, técnica de cultivar hortaliças sem solo, as raízes ficam suspensas em meio líquido contendo solução nutritiva controlada para otimizar o crescimento da planta.   Para garantir um crescimento satisfatório dessas hortaliças, a solução nutritiva empregada nessa técnica deve conter quantidades adequadas de Alternativas A lipídeos. B enzimas.  C minerais. D vitaminas. E carboidratos.",BIOLOGIA,3
"  Ao longo do processo evolutivo, adaptações anatômicas e fisiológicas permitiram a sobrevivência de plantas às condições dos diferentes ambientes habitados. O quadro apresenta exemplos de cinco plantas com diferentes características.    Imagem associada para resolução da questão   FAHN, A.; CUTLER, D. Xerophytes. Berlin: Gebruder Borntraeger, 1992 (adaptado).     Qual dessas plantas é adaptada a ambientes com disponibilidade restrita de água? Alternativas A I B II C III D IV E V",BIOLOGIA,3
"  O cladograma demonstra o grau de parentesco entre cinco grupos de animais vertebrados.    Imagem associada para resolução da questão     De acordo com esse cladograma, quais animais apresentam maior semelhança genética?  Alternativas A Sapo e jacaré. B Jacaré e pardal.  C Pardal e coelho. D Sardinha e sapo. E Coelho e sardinha.",BIOLOGIA,3
"  Em certas anemias hemolíticas, estão presentes no sangue circulante algumas hemácias esféricas (esferócitos), que se rompem mais facilmente que as hemácias normais em soluções hipotônicas. Essa fragilidade é proporcional ao número de esferócitos presentes. Em um laboratório, foi realizada a determinação da fragilidade osmótica de cinco amostras distintas. Os resultados obtidos estão representados na tabela, em percentual de hemólise.    Imagem associada para resolução da questão     Qual amostra apresenta o maior número de esferócitos?  Alternativas A 1 B 2 C 3 D 4 E 5",BIOLOGIA,3
"  Um estudo demonstrou que o bisfenol A, composto usado na fabricação de materiais plásticos, associado a uma longa lista de doenças, impediu a ação das desiodases, enzimas que atuam na transformação do hormônio T4 em T3.   TOLEDO, K. Disponível em: http://agencia.fapesp.br. Acesso em: 13 jun. 2019 (adaptado).    Esses hormônios são produzidos na(s) glândula(s)  Alternativas A paratireoides.  B pancreática. C tireoide. D hipófise. E adrenal. ",BIOLOGIA,3
"  Em campos limpos do Cerrado, sobressaem cerca de 25 milhões de cupinzeiros com até 2,5 m de altura, que podem se tornar iluminados nas noites de primavera. Isso ocorre pela bioluminescência em larvas de uma espécie de vaga-lume que, após eclodirem dos ovos, cavam buracos no cupinzeiro, onde passam a viver. Ao emitirem intensa luz esverdeada, as larvas atraem insetos alados, dos quais se alimentam.   Parque Nacional das Emas: Cerco ao campo. Disponível em: http://super.abril.com.br. Acesso em: 22 out. 2015 (adaptado).    Entre as larvas do vaga-lume e os insetos alados estabelece-se uma relação ecológica de Alternativas A predação.  B inquilinismo. C mutualismo.  D parasitismo. E competição.",BIOLOGIA,3
"  Em uma aula de métodos físicos de controle do crescimento dos microrganismos, foi realizada uma experiência para testar a ação do calor sobre duas espécies bacterianas: Escherichia coli (Ensaio A) e Bacillus subtilis (Ensaio B). Nesses ensaios, foram adicionadas duas gotas de cultura pura de cada uma das espécies em tubos de ensaio contendo meio nutritivo previamente esterilizado. Posteriormente, os tubos foram submetidos aos seguintes tratamentos:    Tubo 1: Tubo controle, sem tratamento.   Tubo 2: Fervura em banho-maria por 5 minutos.   Tubo 3: Fervura em banho-maria por 20 minutos.   Tubo 4: Autoclavação (processo de esterilização por calor úmido).    Após 48 horas de incubação, foi realizada a leitura dos ensaios, obtendo-se os seguintes resultados de crescimento microbiano:     Imagem associada para resolução da questão     A experiência para testar a ação do calor sobre as duas espécies bacterianas demonstrou que Alternativas A ambos os microrganismos são resistentes à autoclavação. B ambas as espécies têm resistência à fervura por 5 minutos. C a bactéria E. subtilis é sensível à fervura em banho-maria.  D a bactéria E. coli é mais resistente ao calor do que B. subtilis. E os dois microrganismos são eliminados pela fervura por 20 minutos.",BIOLOGIA,3
"  Alunos de um curso de ciências biológicas, em uma aula de campo, avaliaram as características dos ecossistemas aquáticos. Dentre as anotações realizadas pelo grupo de alunos estavam as seguintes afirmações sobre um lago:    I. Grande quantidade de peixes mortos, com intensa decomposição da matéria orgânica.   II. Número elevado de algas impedindo a chegada da luz às camadas inferiores da coluna-d’água.   III. Esgoto doméstico sendo lançado no lago.   IV. Bolhas emergindo do fundo do lago.   V. O lago é isolado do oceano por um extenso cordão arenoso.    Com base nas afirmações dos alunos, conclui-se que esse lago está passando por um processo de Alternativas A autodepuração. B potabilização. C eutrofização. D oxigenação. E salinização.",BIOLOGIA,3
"  Uma informação genética (um fragmento de DNA) pode ser inserida numa outra molécula de DNA diferente, como em vetores de clonagem molecular, que são os responsáveis por transportar o fragmento de DNA para dentro de uma célula hospedeira. Por essa biotecnologia, podemos, por exemplo, produzir insulina humana em bactérias. Nesse caso, o fragmento do DNA (gene da insulina) será transcrito e, posteriormente, traduzido na sequência de aminoácidos da insulina humana dentro da bactéria.   LOPES, D.S.A. et al.A produção de insulina artificial através da tecnologia do DNA  recombinante para o tratamentode diabetes mellitus. Revista da  Universidade Vale do Rio Verde, v. 10, n. 1, 2012 (adaptado).    De onde podem ser retirados esses fragmentos de DNA? Alternativas A Núcleo. B Ribossomo.  C Citoplasma. D Complexo golgiense. E Retículo endoplasmático rugoso.",BIOLOGIA,3
